b,eta,kappa,a_h,mu,omega,a_d,D,alpha,rho,delta,Id,Ic,Iw
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,100,0.19387755102040816,0.0049992714762824636,0,7.189118490933933e-7
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,100,0.19387755102040816,0.00497348871649823,0,1.0267306772309556e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,100,0.19387755102040816,0.004992815363289389,0,7.175144357918335e-6
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,120.67926406393289,0.19387755102040816,0.0049823375312123604,0,1.2422955135902476e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,120.67926406393289,0.19387755102040816,0.004999122849628068,0,8.675425303075992e-7
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,120.67926406393289,0.19387755102040816,0.004971427954572553,0,1.238307492870318e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,120.67926406393289,0.19387755102040816,0.004991335450584397,0,8.655085715506407e-6
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,145.63484775012444,0.19387755102040816,0.004981683800536508,0,1.4990475688561575e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,145.63484775012444,0.19387755102040816,0.0049989435050777405,0,1.0468946316658304e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,145.63484775012444,0.19387755102040816,0.004968535049308165,0,1.4932459175797288e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,145.63484775012444,0.19387755102040816,0.004989551228532793,0,1.043934465597717e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,175.7510624854791,0.19387755102040816,0.004981395863215064,0,1.8089067026797835e-06
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,175.7510624854791,0.19387755102040816,0.004998727095858901,0,1.263312949289087e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,175.7510624854791,0.19387755102040816,0.004965542424783936,0,1.8004664965080702e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,175.7510624854791,0.19387755102040816,0.004987400563458237,0,1.2590054022340424e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,212.09508879201903,0.19387755102040816,0.004981050395536599,0,2.1827821919015437e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,212.09508879201903,0.19387755102040816,0.004998465967511614,0,1.5244524990156722e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,212.09508879201903,0.19387755102040816,0.004961939432630854,0,2.1705061156495703e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,212.09508879201903,0.19387755102040816,0.004984808817568765,0,1.5181853277869744e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,255.95479226995357,0.19387755102040816,0.004980633354514532,0,2.6338842192854716e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,255.95479226995357,0.19387755102040816,0.004998150887418609,0,1.839545815649805e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,255.95479226995357,0.19387755102040816,0.004957600892142413,0,2.6160338152106265e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,255.95479226995357,0.19387755102040816,0.004981686440939673,0,1.8304293571749568e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,308.88435964774817,0.19387755102040816,0.004980130496270799,0,3.1781428236916415e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,308.88435964774817,0.19387755102040816,0.004997770720494975,0,2.2197286709119366e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,308.88435964774817,0.19387755102040816,0.004952378824630342,0,3.15219473504812e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,308.88435964774817,0.19387755102040816,0.0049779261033346504,0,2.2064707341903434e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,372.7593720314938,0.19387755102040816,0.004979523431066343,0,3.834763209763816e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,372.7593720314938,0.19387755102040816,0.00499731203889844,0,2.6784294551317876e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,372.7593720314938,0.19387755102040816,0.004946096769319688,0,3.797058692402726e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,372.7593720314938,0.19387755102040816,0.0049733993593939095,0,2.6591542240487795e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,449.8432668969444,0.19387755102040816,0.00497878954649164,0,4.626895477482665e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,449.8432668969444,0.19387755102040816,0.004996758652854897,0,3.2318383259865284e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,449.8432668969444,0.19387755102040816,0.004938543133482911,0,4.572133097379052e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,449.8432668969444,0.19387755102040816,0.0049679527642029,0,3.2038245555595044e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,542.867543932386,0.19387755102040816,0.004977905484504733,0,5.582439543357567e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,542.867543932386,0.19387755102040816,0.004996091044237917,0,3.899474557634128e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,542.867543932386,0.19387755102040816,0.0049294706669779954,0,5.502946145186881e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,542.867543932386,0.19387755102040816,0.004961403361736632,0,3.8587776686205905e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,655.1285568595509,0.19387755102040816,0.004976838904101494,0,6.7350071770724094e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,655.1285568595509,0.19387755102040816,0.00499528568989443,0,4.704861934820942e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,655.1285568595509,0.19387755102040816,0.004918582382588817,0,6.619690205748836e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,655.1285568595509,0.19387755102040816,0.004953533594238771,0,4.6457696622044696e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,790.6043210907702,0.19387755102040816,0.004975551911837341,0,8.12507894374563e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,790.6043210907702,0.19387755102040816,0.0049943142485483726,0,5.6763429603012085e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,790.6043210907702,0.19387755102040816,0.004905529474972609,0,7.957927862149361e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,790.6043210907702,0.19387755102040816,0.004944085550666606,0,5.590591997261173e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,954.0954763499944,0.19387755102040816,0.0049739990933013005,0,9.801387970079799e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,954.0954763499944,0.19387755102040816,0.004993142580561107,0,6.84805872637845e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,954.0954763499944,0.19387755102040816,0.004889902017260226,0,9.559330497533072e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,954.0954763499944,0.19387755102040816,0.004932754557058831,0,6.723712499802007e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1151.395399326447,0.19387755102040816,0.004972125566546661,0,1.1822569887308482e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1151.395399326447,0.19387755102040816,0.004991729582326046,0,8.261114323858522e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1151.395399326447,0.19387755102040816,0.00487122244263296,0,1.1472435517582603e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1151.395399326447,0.19387755102040816,0.004919182334689057,0,8.08095946676687e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1389.4954943731375,0.19387755102040816,0.004969865050527487,0,1.4259132434800646e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1389.4954943731375,0.19387755102040816,0.004990025779965976,0,9.964985992731944e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1389.4954943731375,0.19387755102040816,0.004848936890565944,0,1.3753347815324086e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1389.4954943731375,0.19387755102040816,0.0049029498164837905,0,9.704240032270917e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1676.8329368110067,0.19387755102040816,0.004967138164824386,0,1.719580361502066e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1676.8329368110067,0.19387755102040816,0.004987971678619327,0,1.2019170096336098e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1676.8329368110067,0.19387755102040816,0.004822409585730028,0,1.646634415863331e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1676.8329368110067,0.19387755102040816,0.004883570044108708,0,1.1642250418287613e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2023.5896477251556,0.19387755102040816,0.004963848751009758,0,2.0734294829694423e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2023.5896477251556,0.19387755102040816,0.004985495764116703,0,1.4495184490123371e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2023.5896477251556,0.19387755102040816,0.004790917620861159,0,1.9684238176607527e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2023.5896477251556,0.19387755102040816,0.004860481464462909,0,1.3951146341604194e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2442.05309454865,0.19387755102040816,0.004959881367876759,0,2.499658158688978e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2442.05309454865,0.19387755102040816,0.004982512129764443,0,1.7478935764085574e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2442.05309454865,0.19387755102040816,0.0047536504465853745,0,2.3488409895136485e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2442.05309454865,0.19387755102040816,0.004833043355461182,0,1.6694999965171314e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2947.0517025518097,0.19387755102040816,0.004955096933409377,0,3.0128744624753408e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2947.0517025518097,0.19387755102040816,0.0049789177446848045,0,2.1073460828110693e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2947.0517025518097,0.19387755102040816,0.004709713120853335,0,2.7968284583987477e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2947.0517025518097,0.19387755102040816,0.004800531857375593,0,1.994619751414282e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,3556.4803062231285,0.19387755102040816,0.004949328179539495,0,3.63054507747303e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,3556.4803062231285,0.19387755102040816,0.004974589125839002,0,2.5402245399291174e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,3556.4803062231285,0.19387755102040816,0.004658138134344444,0,3.322012108033966e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,3556.4803062231285,0.19387755102040816,0.0047621422191033,0,2.3785213819177604e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,4291.934260128778,0.19387755102040816,0.00494237449858765,0,4.373514869316798e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,4291.934260128778,0.19387755102040816,0.004969378524468467,0,3.061304235548517e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,4291.934260128778,0.19387755102040816,0.0045979053227876415,0,3.9344795149209746e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,4291.934260128778,0.19387755102040816,0.004716994699591862,0,2.8300022444399604e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,5179.474679231213,0.19387755102040816,0.004933995309536189,0,5.2666012833435724e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,5179.474679231213,0.19387755102040816,0.004963109468411335,0,3.6882328520702914e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,5179.474679231213,0.19387755102040816,0.004527974710449788,0,4.6444497548389673e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,5179.474679231213,0.19387755102040816,0.004664148706641943,0,3.3584681670035854e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,6250.55192527397,0.19387755102040816,0.004923902606921869,0,6.339265313991774e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,6250.55192527397,0.19387755102040816,0.004955571642083321,0,4.442042238880263e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,6250.55192527397,0.19387755102040816,0.004447332081735102,0,5.461810857933737e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,6250.55192527397,0.19387755102040816,0.004602626258362126,0,3.973698831972683e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,7543.120063354615,0.19387755102040816,0.004911752773250837,0,7.626360377557363e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,7543.120063354615,0.19387755102040816,0.004946514969482064,0,5.3477404200803365e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,7543.120063354615,0.19387755102040816,0.004355048985776846,0,6.395529530648771e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,7543.120063354615,0.19387755102040816,0.004531445743108026,0,4.68551018272914e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,9102.981779915217,0.19387755102040816,0.004897137800116824,0,9.168944335398086e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,9102.981779915217,0.19387755102040816,0.004935643233573599,0,6.434949765194048e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,9102.981779915217,0.19387755102040816,0.004250355125518878,0,7.452948899775623e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,9102.981779915217,0.19387755102040816,0.004449671024061321,0,5.503263405297954e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,10985.411419875572,0.19387755102040816,0.004879575770411967,0,1.1015131062244503e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,10985.411419875572,0.19387755102040816,0.004922606666705323,0,7.738647141407909e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,10985.411419875572,0.19387755102040816,0.004132719245495878,0,8.63901811639321e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,10985.411419875572,0.19387755102040816,0.004356466120937496,0,6.435318084168648e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,13257.113655901081,0.19387755102040816,0.004858499074757139,0,1.3220952330129715e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,13257.113655901081,0.19387755102040816,0.004906994331068799,0,9.29992662922419e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,13257.113655901081,0.19387755102040816,0.004001929546726725,0,9.955524597421422e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,13257.113655901081,0.19387755102040816,0.004251165821900723,0,7.488326150422632e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,15998.587196060573,0.19387755102040816,0.0048332469529387264,0,1.5851144872426653e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,15998.587196060573,0.19387755102040816,0.004888325999526378,0,1.116681066329403e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,15998.587196060573,0.19387755102040816,0.003858167167362673,0,0.001140041780146791
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,15998.587196060573,0.19387755102040816,0.00413334576913065,0,8.66653102698116e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,19306.977288832495,0.19387755102040816,0.004803056893969628,0,1.8979802118977287e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,19306.977288832495,0.19387755102040816,0.004866044885952634,0,1.339497773933728e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,19306.977288832495,0.19387755102040816,0.0037020565579995606,0,0.0012967336295257935
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,19306.977288832495,0.19387755102040816,0.004002899358561408,0,9.97099867223247e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,23299.51810515372,0.19387755102040816,0.00476706260413309,0,2.2690731091059234e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,23299.51810515372,0.19387755102040816,0.004839509740836505,0,1.604855193237366e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,23299.51810515372,0.19387755102040816,0.0035346866502132452,0,0.0014645413296572088
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,23299.51810515372,0.19387755102040816,0.003860084065738527,0,0.0011399154317026765
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,28117.68697974225,0.19387755102040816,0.004724294642043074,0,2.707734308816124e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,28117.68697974225,0.19387755102040816,0.004807990969391826,0,1.920049163067255e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,28117.68697974225,0.19387755102040816,0.003357591993580394,0,0.0016419449893865037
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,28117.68697974225,0.19387755102040816,0.0037055704675054623,0,0.0012944292256880639
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,33932.217718953296,0.19387755102040816,0.004673690685922241,0,3.224185955145483e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,33932.217718953296,0.19387755102040816,0.004770668384589818,0,2.2932813933360075e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,33932.217718953296,0.19387755102040816,0.003172695467702155,0,0.001827044770697968
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,33932.217718953296,0.19387755102040816,0.003540455075998218,0,0.001459544748905243
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,40949.15062380419,0.19387755102040816,0.0046141204989613655,0,3.8293549471286105e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,40949.15062380419,0.19387755102040816,0.004726634592587356,0,2.7336256233917336e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,40949.15062380419,0.19387755102040816,0.0029822173840664697,0,0.002017646969194792
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,40949.15062380419,0.19387755102040816,0.003366224620394919,0,0.0016337752866843365
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,49417.13361323838,0.19387755102040816,0.004544418276901291,0,4.5345711987258716e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,49417.13361323838,0.19387755102040816,0.004674905525147191,0,3.250922306692215e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,49417.13361323838,0.19387755102040816,0.00278855964734426,0,0.0022113747051088627
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,49417.13361323838,0.19387755102040816,0.0031847130927794144,0,0.001815286861663186
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,59636.23316594637,0.19387755102040816,0.004463436186471064,0,5.35110394827854e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,59636.23316594637,0.19387755102040816,0.004614442148858294,0,3.8555615530215634e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,59636.23316594637,0.19387755102040816,0.0025941817517897135,0,0.0024057889298172348
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,59636.23316594637,0.19387755102040816,0.002998012416209072,0,0.002001987563280176
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,71968.56730011514,0.19387755102040816,0.004370111256697922,0,6.289521336385312e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,71968.56730011514,0.19387755102040816,0.004544184510690469,0,4.5581427000795975e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,71968.56730011514,0.19387755102040816,0.0024014790727377665,0,0.002598508894554629
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,71968.56730011514,0.19387755102040816,0.0028083700730906105,0,0.002191629918483372
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,86851.13737513521,0.19387755102040816,0.0042635493178761205,0,7.358857192696855e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,86851.13737513521,0.19387755102040816,0.004463098252727973,0,5.36900919218771e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,86851.13737513521,0.19387755102040816,0.002212676216052649,0,0.0027873192645161632
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,86851.13737513521,0.19387755102040816,0.002618075594718838,0,0.0023819244021442525
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,104811.31341546852,0.19387755102040816,0.004143122106129702,0,8.565609579288855e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,104811.31341546852,0.19387755102040816,0.004370241647736023,0,6.297578254671539e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,104811.31341546852,0.19387755102040816,0.002029742991420061,0,0.002970255462340432
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,104811.31341546852,0.19387755102040816,0.002429365689426983,0,0.002570634309523657
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,126485.52168552957,0.19387755102040816,0.004008572617141711,0,9.912630959155822e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,126485.52168552957,0.19387755102040816,0.0042648469454701155,0,7.351527434062249e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,126485.52168552957,0.19387755102040816,0.0018543408284451505,0,0.0031456586921295216
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,126485.52168552957,0.19387755102040816,0.002244305141574382,0,0.002755694858112761
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,152641.79671752302,0.19387755102040816,0.003860117860776196,0,0.0011398039783898151
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,152641.79671752302,0.19387755102040816,0.004146410920306548,0,8.53588910775147e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,152641.79671752302,0.19387755102040816,0.0016877832978084175,0,0.003312216568287266
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,152641.79671752302,0.19387755102040816,0.0020647446411641334,0,0.002935255358753298
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,184206.99693267164,0.19387755102040816,0.0036985368803382915,0,0.0013014292383331106
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,184206.99693267164,0.19387755102040816,0.004014796652547752,0,9.85203264096527e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,184206.99693267164,0.19387755102040816,0.0015310394711776133,0,0.003468960495421985
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,184206.99693267164,0.19387755102040816,0.0018922364271707114,0,0.0031077635728103876
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,222299.6482526191,0.19387755102040816,0.0035252170146359684,0,0.0014747697180661466
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,222299.6482526191,0.19387755102040816,0.003870310615198308,0,0.0011296893478655277
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,222299.6482526191,0.19387755102040816,0.001384747589153236,0,0.003615252403478763
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,222299.6482526191,0.19387755102040816,0.0017280387269986712,0,0.003271961272997613
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,268269.57952797273,0.19387755102040816,0.0033421527597712317,0,0.0016578425965462604
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,268269.57952797273,0.19387755102040816,0.003713782329594703,0,0.0012862176559119546
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,268269.57952797273,0.19387755102040816,0.0012492202963505909,0,0.003750779702232747
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,268269.57952797273,0.19387755102040816,0.0015730726829303674,0,0.003426927317068988
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,323745.754281764,0.19387755102040816,0.0031518480015086214,0,0.001848150564872567
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,323745.754281764,0.19387755102040816,0.0035465637597966943,0,0.001453436235255636
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,323745.754281764,0.19387755102040816,0.0011245222489837995,0,0.0038754777507824414
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,323745.754281764,0.19387755102040816,0.0014279728740839383,0,0.003572027125916023
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,390693.99370546127,0.19387755102040816,0.0029571902504394306,0,0.0020428093661077886
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,390693.99370546127,0.19387755102040816,0.003370519382935871,0,0.0016294806156221275
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,390693.99370546127,0.19387755102040816,0.001010470777691526,0,0.003989529222276267
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,390693.99370546127,0.19387755102040816,0.0012930762750895817,0,0.0037069237249108306
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,471486.63634573895,0.19387755102040816,0.002761213930546361,0,0.002238785982587155
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,471486.63634573895,0.19387755102040816,0.0031879034193615214,0,0.0018120965802886965
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,471486.63634573895,0.19387755102040816,9.067225111291376e-4,0,0.004093277488867364
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,471486.63634573895,0.19387755102040816,0.0011684592468876197,0,0.0038315407531123815
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,568986.6029018293,0.19387755102040816,0.0025668837550150963,0,0.002433116228814419
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,568986.6029018293,0.19387755102040816,0.0030012703321139586,0,0.0019987296678175307
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,568986.6029018293,0.19387755102040816,8.127728136264882e-4,0,0.004187227186373182
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,568986.6029018293,0.19387755102040816,0.0010540139803677541,0,0.0039459860196321165
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,686648.8450042998,0.19387755102040816,0.0023768716505284957,0,0.00262312834709029
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,686648.8450042998,0.19387755102040816,0.0028132255883062673,0,0.0021867744116832594
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,686648.8450042998,0.19387755102040816,7.280454063801297e-4,0,0.004271954593619632
