b,eta,kappa,a_h,mu,omega,a_d,D,alpha,rho,delta,Id,Ic,Iw
2.5e-5,200,50,1,132571.1365590108,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004985602723451751,1.4388403670667975e-5,0
2.5e-5,150,50,1,145634.84775012443,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0049643313500565,2.049320395892435e-5,0
2.5e-5,200,50,1,145634.84775012443,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004984189275604886,1.580190682326034e-5,0
2.5e-5,150,50,1,159985.87196060573,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00496246954349068,2.2504515715438324e-5,0
2.5e-5,200,50,1,159985.87196060573,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004982637440670141,1.735380207681969e-5,0
2.5e-5,150,50,1,175751.06248547928,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004960423280591454,2.4712351847135286e-5,0
2.5e-5,200,50,1,175751.06248547928,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004980933766164399,1.9057542322460256e-5,0
2.5e-5,150,50,1,193069.77288832495,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004958176095049378,2.713573115937074e-5,0
2.5e-5,200,50,1,193069.77288832495,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004979063511815666,2.092786826398505e-5,0
2.5e-5,150,50,1,212095.08879201926,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004955708985081841,2.9795488878462827e-5,0
2.5e-5,200,50,1,212095.08879201926,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0049770105303941015,2.2980927586139857e-5,0
2.5e-5,150,50,1,232995.1810515372,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004952996684379458,3.27143967708531e-5,0
2.5e-5,200,50,1,232995.1810515372,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004974757138369092,2.523440429646615e-5,0
2.5e-5,150,50,1,255954.79226995332,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004950014400112789,3.5917588947951235e-5,0
2.5e-5,200,50,1,255954.79226995332,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004972283975704218,2.7707658928394813e-5,0
2.5e-5,150,50,1,281176.8697974231,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0049467409518936176,3.943197228025437e-5,0
2.5e-5,200,50,1,281176.8697974231,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004969569854096896,3.0421880298964862e-5,0
2.5e-5,150,50,1,308884.3596477478,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004943144893101438,4.328752422838456e-5,0
2.5e-5,200,50,1,308884.3596477478,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004966591604612346,3.340023766172782e-5,0
2.5e-5,150,50,1,339322.17718953296,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0049391945549156725,4.7516808148805495e-5,0
2.5e-5,200,50,1,339322.17718953296,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004963323855420985,3.6668103804162425e-5,0
2.5e-5,150,50,1,372759.3720314938,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004934855210739376,5.2155380575753316e-5,0
2.5e-5,200,50,1,372759.3720314938,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004959738907679078,4.025317789966642e-5,0
2.5e-5,150,50,1,409491.5062380427,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00493009183144334,5.7242080872022083e-5,0
2.5e-5,200,50,1,409491.5062380427,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004955806487792878,4.41857340780455e-5,0
2.5e-5,150,50,1,449843.2668969444,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004924856583354011,6.281914770393937e-5,0
2.5e-5,200,50,1,449843.2668969444,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004951493538812505,4.8498829811768204e-5,0
2.5e-5,150,50,1,494171.33613238385,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004919104790164375,6.89326821991354e-5,0
2.5e-5,200,50,1,494171.33613238385,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004946763986342884,5.3228539993983386e-5,0
2.5e-5,150,50,1,542867.543932386,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00491279360801062,7.563301864970343e-5,0
2.5e-5,200,50,1,542867.543932386,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0049415784893337075,5.841420613563776e-5,0
2.5e-5,150,50,1,596362.3316594637,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0049058606379326205,8.29746293997192e-5,0
2.5e-5,200,50,1,596362.3316594637,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004935894175786296,6.409870064370936e-5,0
2.5e-5,150,50,1,655128.5568595509,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004898249189765807,9.101641877411141e-5,0
2.5e-5,200,50,1,655128.5568595509,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004929664363698493,7.032870585905267e-5,0
2.5e-5,150,50,1,719685.6730011514,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00488989364384196,9.982372423546333e-5,0
2.5e-5,200,50,1,719685.6730011514,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004922838267927653,7.715500717419947e-5,0
2.5e-5,150,50,1,790604.3210907702,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004880723813929584,1.0946589965302662e-4,0
2.5e-5,200,50,1,790604.3210907702,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00491536049851616,8.463299480145597e-5,0
2.5e-5,150,50,1,868511.3737513521,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004870665624138665,1.2001870860380373e-4,0
2.5e-5,200,50,1,868511.3737513521,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004907171503961957,9.282222003006669e-5,0
2.5e-5,150,50,1,954095.4763499944,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0048596283889754,1.315644415900351e-4,0
2.5e-5,200,50,1,954095.4763499944,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004898206134010054,1.0178783306941367e-4,0
2.5e-5,150,50,1,1048113.1341546853,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004847528280757819,1.4418998948110819e-4,0
2.5e-5,200,50,1,1048113.1341546853,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004888394029541681,1.1160019270573752e-4,0
2.5e-5,150,50,1,1151395.399326448,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004834266520653831,1.579911563032511e-4,0
2.5e-5,200,50,1,1151395.399326448,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004877660619990732,1.2233386822415435e-4,0
2.5e-5,150,50,1,1264855.2168552957,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004819734667091093,1.7306984579088525e-4,0
2.5e-5,200,50,1,1264855.2168552957,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004865921177848311,1.3407358770550879e-4,0
2.5e-5,150,50,1,1389495.494373136,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004803819483074712,1.8953562135397728e-4,0
2.5e-5,200,50,1,1389495.494373136,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004853088130528631,1.4690692225172804e-4,0
2.5e-5,150,50,1,1526417.9671752334,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004786403216683303,2.0750447290974084e-4,0
2.5e-5,200,50,1,1526417.9671752334,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004839065321599592,1.6093002501636077e-4,0
2.5e-5,150,50,1,1676832.9368110066,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004767352882607199,2.271055335110174e-4,0
2.5e-5,200,50,1,1676832.9368110066,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004823752461388662,1.7624319034373185e-4,0
2.5e-5,150,50,1,1842069.9693267164,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004746534058744686,2.4846754674375486e-4,0
2.5e-5,200,50,1,1842069.9693267164,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0048070392704987475,1.9295668919994772e-4,0
2.5e-5,150,50,1,2023589.6477251556,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004723797370094421,2.717327537657997e-4,0
2.5e-5,200,50,1,2023589.6477251556,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004788810115153303,2.1118615331670046e-4,0
2.5e-5,150,50,1,2222996.4825261957,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004698991432534898,2.970493195605081e-4,0
2.5e-5,200,50,1,2222996.4825261957,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00476893997923896,2.3105660421508253e-4,0
2.5e-5,150,50,1,2442053.0945486496,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004671958188570612,3.2457108742716567e-4,0
2.5e-5,200,50,1,2442053.0945486496,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004747297459116064,2.526994322341122e-4,0
2.5e-5,150,50,1,2682695.7952797273,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00464252219583727,3.5446809599956917e-4,0
2.5e-5,200,50,1,2682695.7952797273,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004723748152354227,2.762490425584412e-4,0
2.5e-5,150,50,1,2947051.7025518096,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004610519583548395,3.869001658860685e-4,0
2.5e-5,200,50,1,2947051.7025518096,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004698134940403738,3.018625525726193e-4,0
2.5e-5,150,50,1,3237457.54281764,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004575765869738443,4.220491310740956e-4,0
2.5e-5,200,50,1,3237457.54281764,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004670314360119117,3.2968341924920317e-4,0
2.5e-5,150,50,1,3556480.3062231285,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004538079277616455,4.6009470768018065e-4,0
2.5e-5,200,50,1,3556480.3062231285,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004640122897120925,3.598751584224788e-4,0
2.5e-5,150,50,1,3906939.937054613,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004497286553472531,5.012080790437075e-4,0
2.5e-5,200,50,1,3906939.937054613,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004607399355301547,3.9259895888916693e-4,0
2.5e-5,150,50,1,4291934.260128778,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004453196430001617,5.455807696612529e-4,0
2.5e-5,200,50,1,4291934.260128778,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004571974155775959,4.280244014518316e-4,0
2.5e-5,150,50,1,4714866.36345739,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00440562740279251,5.93393848018521e-4,0
2.5e-5,200,50,1,4714866.36345739,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004533679374074247,4.6631938823553734e-4,0
2.5e-5,150,50,1,5179474.6792312125,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004354421185158677,6.448077726280766e-4,0
2.5e-5,200,50,1,5179474.6792312125,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004492334479948356,5.076644869882076e-4,0
2.5e-5,150,50,1,5689866.029018293,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004299392720502696,7.000098722863205e-4,0
2.5e-5,200,50,1,5689866.029018293,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004447777658495524,5.522214911601224e-4,0
2.5e-5,150,50,1,6250551.925273976,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0042404125484694155,7.591322672430762e-4,0
2.5e-5,200,50,1,6250551.925273976,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004399844995856401,6.001543149080403e-4,0
2.5e-5,150,50,1,6866488.450042998,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004177321809548661,8.223375501688298e-4,0
2.5e-5,200,50,1,6866488.450042998,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004348357169793782,6.516422808938058e-4,0
2.5e-5,150,50,1,7543120.063354608,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004110031052443307,8.897185815617568e-4,0
2.5e-5,200,50,1,7543120.063354608,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004293173357060682,7.068262122296588e-4,0
2.5e-5,150,50,1,8286427.728546842,1,0.9387755102040816,1,0.05555555555555555,0,0,0.00403842775231735,9.613916212682346e-4,0
2.5e-5,200,50,1,8286427.728546842,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004234166794375803,7.658328737604927e-4,0
2.5e-5,150,50,1,9102981.779915227,1,0.9387755102040816,1,0.05555555555555555,0,0,0.003962474684146916,0.0010373974490382003,0
2.5e-5,200,50,1,9102981.779915227,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004171207206899361,8.287925418173381e-4,0
2.5e-5,150,50,1,1e7,1,0.9387755102040816,1,0.05555555555555555,0,0,0.0038821462456837728,0.00111776503028496,0
2.5e-5,200,50,1,1e7,1,0.9387755102040816,1,0.05555555555555555,0,0,0.004104207704461001,8.95792109129978e-4,0
2.5e-5,150,50,1,1e5,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004970504797726103,1.381031146959452e-5,0
2.5e-5,200,50,1,1e5,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004989337156449493,1.0653822868279833e-5,0
2.5e-5,150,50,1,109854.11419875572,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004969255867717589,1.516753410421181e-5,0
2.5e-5,200,50,1,109854.11419875572,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004988289732740557,1.1701288539476726e-5,0
2.5e-5,150,50,1,120679.26406393289,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004967879663163798,1.6657730047862285e-5,0
2.5e-5,200,50,1,120679.26406393289,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0049871395872093235,1.2851479669901586e-5,0
2.5e-5,150,50,1,132571.1365590108,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004966366589913868,1.8293848630960062e-5,0
2.5e-5,200,50,1,132571.1365590108,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004985876696190119,1.4114420488224132e-5,0
2.5e-5,150,50,1,145634.84775012443,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004964705509570757,2.009009744536782e-5,0
2.5e-5,200,50,1,145634.84775012443,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004984490071391522,1.5501099641429408e-5,0
2.5e-5,150,50,1,159985.87196060573,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004962880579082609,2.2062019952274933e-5,0
2.5e-5,200,50,1,159985.87196060573,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004982967666753109,1.7023563569209898e-5,0
2.5e-5,150,50,1,175751.06248547928,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00496087482089343,2.4226654028304318e-5,0
2.5e-5,200,50,1,175751.06248547928,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004981296279338144,1.8695015611558385e-5,0
2.5e-5,150,50,1,193069.77288832495,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004958672127687231,2.6602656900644788e-5,0
2.5e-5,200,50,1,193069.77288832495,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004979461441504062,2.0529923838109734e-5,0
2.5e-5,150,50,1,212095.08879201926,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004956253890223174,2.921046924531233e-5,0
2.5e-5,200,50,1,212095.08879201926,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0049774473037022685,2.2544138247901977e-5,0
2.5e-5,150,50,1,232995.1810515372,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004953595260842452,3.207243346360576e-5,0
2.5e-5,200,50,1,232995.1810515372,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004975236507236141,2.475501801022722e-5,0
2.5e-5,150,50,1,255954.79226995332,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004950671911810331,3.5213212510489596e-5,0
2.5e-5,200,50,1,255954.79226995332,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004972810046290666,2.7181569433279795e-5,0
2.5e-5,150,50,1,281176.8697974231,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0049474631869135775,3.8659210040576556e-5,0
2.5e-5,200,50,1,281176.8697974231,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004970147118538905,2.984459535527884e-5,0
2.5e-5,150,50,1,308884.3596477478,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004943938192620688,4.2439847664446235e-05,0
2.5e-5,200,50,1,308884.3596477478,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0049672249750980675,3.276684497505507e-5,0
2.5e-5,150,50,1,339322.17718953296,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004940065870804125,4.658708837461994e-5,0
2.5e-5,200,50,1,339322.17718953296,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004964018701553246,3.597323366467942e-5,0
2.5e-5,150,50,1,372759.3720314938,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004935812160985094,5.113583788371857e-5,0
2.5e-5,200,50,1,372759.3720314938,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004960501007256048,3.9491052472897675e-5,0
2.5e-5,150,50,1,409491.5062380427,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0049311427734663685,5.6124230411259374e-5,0
2.5e-5,200,50,1,409491.5062380427,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004956642422661404,4.334977126926137e-5,0
2.5e-5,150,50,1,449843.2668969444,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0049260106368560425,6.159374443384327e-5,0
2.5e-5,200,50,1,449843.2668969444,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004952410210197819,4.75821283645401e-5,0
2.5e-5,150,50,1,494171.33613238385,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004920371839102603,6.75896543835941e-5,0
2.5e-5,200,50,1,494171.33613238385,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004947769016333035,5.222347772386479e-5,0
2.5e-5,150,50,1,542867.543932386,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0049141847832275464,7.416142393758241e-5,0
2.5e-5,200,50,1,542867.543932386,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00494268018363763,5.7312477245947015e-5,0
2.5e-5,150,50,1,596362.3316594637,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004907387748380089,8.136256135888285e-5,0
2.5e-5,200,50,1,596362.3316594637,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00493710157764412,6.289126181828333e-5,0
2.5e-5,150,50,1,655128.5568595509,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004899923944522635,8.925093731232571e-5,0
2.5e-5,200,50,1,655128.5568595509,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004930987310480208,6.9005719667215e-5,0
2.5e-5,150,50,1,719685.6730011514,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0048917333496147535,9.789086528764554e-5,0
2.5e-5,200,50,1,719685.6730011514,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004924287450191881,7.570578301598934e-5,0
2.5e-5,150,50,1,790604.3210907702,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004882741402721566,1.0735047968795004e-4,0
2.5e-5,200,50,1,790604.3210907702,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00491694752345148,8.304592546869276e-5,0
2.5e-5,150,50,1,868511.3737513521,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004872878420863001,1.1770432338176884e-4,0
2.5e-5,200,50,1,868511.3737513521,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0049089089517399655,9.108472536392996e-5,0
2.5e-5,150,50,1,954095.4763499944,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00486205447317943,1.290333795793974e-4,0
2.5e-5,200,50,1,954095.4763499944,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004900107627864976,9.988628987969758e-5,0
2.5e-5,150,50,1,1048113.1341546853,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0048501887651873216,1.4142329895786506e-4,0
2.5e-5,200,50,1,1048113.1341546853,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004890474297828544,1.0951987271972054e-4,0
2.5e-5,150,50,1,1151395.399326448,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004837179456804747,1.549681416753557e-4,0
2.5e-5,200,50,1,1151395.399326448,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004879935543036685,1.2005889124335488e-4,0
2.5e-5,150,50,1,1264855.2168552957,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004822922522076213,1.6976851444570264e-4,0
2.5e-5,200,50,1,1264855.2168552957,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004868407892728584,1.3158681682200836e-4,0
2.5e-5,150,50,1,1389495.494373136,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00480731001947977,1.859326786258064e-4,0
2.5e-5,200,50,1,1389495.494373136,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004855805051618078,1.4418994331565158e-4,0
2.5e-5,150,50,1,1526417.9671752334,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004790221747296366,2.035748954252917e-4,0
2.5e-5,200,50,1,1526417.9671752334,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0048420330575910785,1.579622315713176e-4,0
2.5e-5,150,50,1,1676832.9368110066,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004771525883721862,2.2282245826026712e-4,0
2.5e-5,200,50,1,1676832.9368110066,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0048269904483769725,1.7300514270845457e-4,0
2.5e-5,150,50,1,1842069.9693267164,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0047510899043117895,2.4380257589426318e-4,0
2.5e-5,200,50,1,1842069.9693267164,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004810570900716625,1.8942499748806312e-4,0
2.5e-5,150,50,1,2023589.6477251556,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004728767841871006,2.666562249931835e-4,0
2.5e-5,200,50,1,2023589.6477251556,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004792659358200604,2.0733684833368175e-4,0
2.5e-5,150,50,1,2222996.4825261957,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004704408833233835,2.9152992911483217e-4,0
2.5e-5,200,50,1,2222996.4825261957,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004773132243282103,2.2686427836180096e-4,0
2.5e-5,150,50,1,2442053.0945486496,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004677855926667563,3.1857642734302495e-4,0
2.5e-5,200,50,1,2442053.0945486496,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004751859563830908,2.481372662700783e-4,0
2.5e-5,150,50,1,2682695.7952797273,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004648934989647733,3.479636077151856e-4,0
2.5e-5,200,50,1,2682695.7952797273,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004728708198425014,2.712889363564896e-4,0
2.5e-5,150,50,1,2947051.7025518096,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004617484085401343,3.798512079483051e-4,0
2.5e-5,200,50,1,2947051.7025518096,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0047035248937767225,2.9647254040455795e-4,0
2.5e-5,150,50,1,3237457.54281764,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0045833183679620535,4.144197769834781e-4,0
2.5e-5,200,50,1,3237457.54281764,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004676159888646881,3.238378356621088e-4,0
2.5e-5,150,50,1,3556480.3062231285,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004546255689892805,4.518486387489852e-4,0
2.5e-5,200,50,1,3556480.3062231285,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004646457686089361,3.535403159617101e-4,0
2.5e-5,150,50,1,3906939.937054613,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004506120201763783,4.92313018924659e-4,0
2.5e-5,200,50,1,3906939.937054613,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004614256355845221,3.857419089584413e-4,0
2.5e-5,150,50,1,4291934.260128778,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004462730615934498,5.35992291886959e-4,0
2.5e-5,200,50,1,4291934.260128778,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004579386294858087,4.206122149463479e-4,0
2.5e-5,150,50,1,4714866.36345739,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004415892809225781,5.830820260461989e-4,0
2.5e-5,200,50,1,4714866.36345739,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00454167668797586,4.583220492492001e-4,0
2.5e-5,150,50,1,5179474.6792312125,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0043654509996144146,6.337387697045652e-4,0
2.5e-5,200,50,1,5179474.6792312125,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004500953539431001,4.990453884966073e-4,0
2.5e-5,150,50,1,5689866.029018293,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00431121667157282,6.881534531840487e-4,0
2.5e-5,200,50,1,5689866.029018293,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004457048300568459,5.429508148719881e-4,0
2.5e-5,150,50,1,6250551.925273976,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004253051577910991,7.464669539739925e-4,0
2.5e-5,200,50,1,6250551.925273976,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004409797155844579,5.902021246119615e-4,0
2.5e-5,150,50,1,6866488.450042998,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004190808802648123,8.0882958890678e-4,0
2.5e-5,200,50,1,6866488.450042998,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004359018999060767,6.40980425289808e-4,0
2.5e-5,150,50,1,7543120.063354608,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004124378192102433,8.753549865805999e-4,0
2.5e-5,200,50,1,7543120.063354608,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0043045704763030315,6.954290710243736e-4,0
2.5e-5,150,50,1,8286427.728546842,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004053644589395341,9.46162216583395e-4,0
2.5e-5,200,50,1,8286427.728546842,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004246319968652011,7.536796813053736e-4,0
2.5e-5,150,50,1,9102981.779915227,1,0.9591836734693877,1,0.05555555555555555,0,0,0.003978571864637106,0.0010212908357474621,0
2.5e-5,200,50,1,9102981.779915227,1,0.9591836734693877,1,0.05555555555555555,0,0,0.004184140614095903,8.158591198611476e-4,0
2.5e-5,150,50,1,1e7,1,0.9591836734693877,1,0.05555555555555555,0,0,0.0038991003260808272,0.001100803986160862,0
2.5e-5,200,50,1,1e7,1,0.9591836734693877,1,0.05555555555555555,0,0,0.00411791633185798,8.820834700311947e-4,0
2.5e-5,150,50,1,1e5,1,0.9795918367346939,1,0.05555555555555555,0,0,0.0049707517273763525,1.3543550541246193e-5,0
2.5e-5,200,50,1,1e5,1,0.9795918367346939,1,0.05555555555555555,0,0,0.004989536404452572,1.0454567137767505e-5,0
2.5e-5,150,50,1,109854.11419875572,1,0.9795918367346939,1,0.05555555555555555,0,0,0.004969527143780936,1.4874634020191207e-5,0
2.5e-5,200,50,1,109854.11419875572,1,0.9795918367346939,1,0.05555555555555555,0,0,0.004988508523553754,1.1482489050388493e-5,0
2.5e-5,150,50,1,120679.26406393289,1,0.9795918367346939,1,0.05555555555555555,0,0,0.004968177680807008,1.6336145771191078e-5,0
2.5e-5,200,50,1,120679.26406393289,1,0.9795918367346939,1,0.05555555555555555,0,0,0.004987379822494296,1.2611235158213072e-5,0
2.5e-5,150,50,1,132571.1365590108,1,0.9795918367346939,1,0.05555555555555555,0,0,0.004966695107104748,1.794079873755358e-5,0
